"date","time","size","version","os","country","ip_id"
"2019-10-05","03:17:38",84681890,"3.6.1","win","NZ",1359
"2019-10-05","03:18:02",84681891,"3.6.1","win","US",1360
"2019-10-05","03:18:16",73650787,"3.3.1","win","CN",1281
"2019-10-05","03:18:17",73651028,"3.3.1","win","CN",1281
"2019-10-05","03:19:20",84774929,"3.6.1","win","US",1361
"2019-10-05","03:19:44",84681884,"3.6.1","win","AU",1362
"2019-10-05","03:19:39",84776039,"3.6.1","win",NA,1
"2019-10-05","03:20:14",84774770,"3.6.1","win","TW",1363
"2019-10-05","16:05:34",84774870,"3.6.1","win","GB",1364
"2019-10-05","16:06:05",79426711,"3.6.1","osx","US",1365
"2019-10-05","16:06:19",84774940,"3.6.1","win",NA,1
"2019-10-05","16:05:34",84920317,"devel","win","US",37
"2019-10-05","16:06:34",79338817,"latest","osx","US",3
"2019-10-05","16:06:40",84774888,"3.6.1","win","US",1366
"2019-10-05","16:06:56",84774771,"3.6.1","win","HK",389
"2019-10-05","16:07:05",84921469,"3.6.1patched","win","US",12
"2019-10-05","16:07:18",84777462,"3.6.1","win","FR",1367
"2019-10-05","16:07:45",84681891,"3.6.1","win",NA,1
"2019-10-05","16:07:48",84774952,"3.6.1","win","AE",1368
"2019-10-05","16:08:11",84681880,"3.6.1","win","DE",1369
"2019-10-05","16:08:01",79447570,"3.6.1","osx",NA,1
"2019-10-05","16:08:08",84777569,"3.6.1","win","GB",1370
"2019-10-05","16:08:11",84775832,"3.6.1","win","ES",1371
"2019-10-05","16:08:27",84777478,"3.6.1","win","ID",1372
"2019-10-05","16:08:41",84777976,"3.6.1","win",NA,1
"2019-10-05","16:09:07",84681891,"3.6.1","win","US",1373
"2019-10-05","16:09:33",30497102,"3.6.1","src","KR",580
"2019-10-05","16:09:57",84775752,"3.6.1","win","US",1374
"2019-10-05","16:09:56",84774922,"3.6.1","win",NA,1
"2019-10-05","16:10:00",84681883,"3.6.1","win","HK",1375
"2019-10-05","16:10:30",79426546,"3.6.1","osx","US",1376
"2019-10-05","08:00:01",84917450,"devel","win","US",11
"2019-10-05","08:00:06",84681891,"3.6.1","win","JP",1377
"2019-10-05","09:10:27",79426162,"3.6.1","osx","US",3
"2019-10-05","09:11:48",84779341,"3.6.1","win","IL",652
"2019-10-05","09:12:06",84780621,"3.6.1","win","KR",1378
"2019-10-05","09:12:31",84774787,"3.6.1","win","US",37
"2019-10-05","09:12:36",84776679,"3.6.1","win","IL",652
"2019-10-05","09:12:47",84774893,"3.6.1","win","US",697
"2019-10-05","09:12:57",79426131,"latest","osx","US",3
"2019-10-05","09:12:54",84775088,"3.6.1","win","KR",1379
"2019-10-05","09:13:12",79338816,"3.6.1","osx",NA,1
"2019-10-05","09:13:30",79338817,"3.6.1","osx","GB",1380
"2019-10-05","09:14:02",84925859,"3.6.1patched","win","US",37
"2019-10-05","09:15:09",79427805,"latest","osx","US",3
"2019-10-05","22:41:58",84785297,"3.6.1","win","US",1381
"2019-10-05","22:42:12",84775284,"3.6.1","win","US",1381
"2019-10-05","22:42:12",84774779,"3.6.1","win","US",1381
"2019-10-05","10:00:39",84681880,"3.6.1","win","NL",1382
"2019-10-05","10:01:24",544,"3.6.1","win","SE",294
"2019-10-05","10:01:38",84781855,"3.6.1","win","RO",1383
"2019-10-05","10:01:36",84775804,"3.6.1","win","GB",106
"2019-10-05","10:01:53",79338818,"3.6.1","osx","IT",1098
"2019-10-05","10:02:08",82547019,"3.4.4","win","PL",81
"2019-10-05","10:02:22",84774970,"3.6.1","win","GB",1384
"2019-10-05","10:03:07",84681891,"3.6.1","win","GB",1385
"2019-10-05","10:03:04",79426835,"latest","osx","US",3
"2019-10-05","10:03:09",84776244,"3.6.1","win","ES",1386
"2019-10-05","10:03:17",79426137,"3.6.1","osx","AU",1387
"2019-10-05","10:04:01",79338817,"latest","osx","US",3
"2019-10-05","10:03:53",1044204,"3.6.1","osx","IT",1098
"2019-10-05","10:04:06",84778677,"3.6.1","win","UA",1388
"2019-10-05","10:05:21",79432316,"3.6.1","osx","CH",1389
"2019-10-05","10:05:29",84782686,"3.6.1","win",NA,1
"2019-10-05","16:40:37",84774914,"3.6.1","win","GB",1390
"2019-10-05","16:40:33",84777444,"3.6.1","win","US",436
"2019-10-05","16:40:38",84681890,"3.6.1","win","RU",1391
"2019-10-05","16:41:26",84774987,"3.6.1","win",NA,1
"2019-10-05","16:41:20",84681891,"3.6.1","win","US",1392
"2019-10-05","16:41:47",84926072,"3.6.1patched","win","US",37
"2019-10-05","16:40:39",84775183,"3.6.1","win",NA,1
"2019-10-05","16:42:01",3279986,"3.6.1","win","PL",918
"2019-10-05","16:42:58",84681890,"3.6.1","win",NA,1
"2019-10-05","16:43:08",84921363,"devel","win","US",20
"2019-10-05","16:44:04",84775517,"3.6.1","win","GB",1393
"2019-10-05","16:44:04",84929162,"3.6.1patched","win","US",20
"2019-10-05","16:44:05",84775290,"3.6.1","win","PL",1394
"2019-10-05","16:44:16",84776749,"3.6.1","win",NA,1
"2019-10-05","16:44:14",84926269,"3.6.1patched","win","US",11
"2019-10-05","16:44:44",79425954,"3.6.1","osx","US",1395
"2019-10-05","16:44:36",84921472,"3.6.1patched","win","US",37
"2019-10-05","16:43:42",79425829,"latest","osx","US",3
"2019-10-05","16:45:08",84776553,"3.6.1","win","CO",1396
"2019-10-05","16:45:06",84781814,"3.6.1","win","US",11
"2019-10-05","16:45:25",84775408,"3.6.1","win",NA,1
"2019-10-05","16:45:24",84774950,"3.6.1","win","RU",1397
"2019-10-05","10:06:50",79338810,"3.6.1","osx","JP",1121
"2019-10-05","10:07:01",84774871,"3.6.1","win","ES",1122
"2019-10-05","10:08:08",79338821,"3.6.1","osx",NA,1
"2019-10-05","10:08:06",82911122,"3.5.3","win","PL",81
"2019-10-05","10:08:41",84774950,"3.6.1","win","GB",1384
"2019-10-05","10:09:00",84935428,"3.6.1patched","win","US",37
"2019-10-05","10:09:20",84780109,"3.6.1","win","IE",1398
"2019-10-05","10:09:18",84681884,"3.6.1","win","GB",1399
"2019-10-05","10:09:34",84681895,"3.6.1","win",NA,1
"2019-10-05","10:09:36",84775471,"3.6.1","win",NA,1
"2019-10-05","10:09:53",84935714,"3.6.1patched","win","US",23
"2019-10-05","09:20:35",84925861,"3.6.1patched","win","US",12
"2019-10-05","09:22:03",84681881,"3.6.1","win","FR",1400
"2019-10-05","09:22:01",84774870,"3.6.1","win","NO",1401
"2019-10-05","09:22:07",84915201,"devel","win","US",11
"2019-10-05","09:22:20",79426709,"3.6.1","osx","FR",1402
"2019-10-05","09:22:49",3850057,"2.13.2","win","IR",1403
"2019-10-05","09:22:53",79425900,"3.6.1","osx","GB",1307
"2019-10-05","09:23:23",84774946,"3.6.1","win",NA,1
"2019-10-05","09:23:32",84925923,"3.6.1patched","win","US",12
"2019-10-05","09:23:37",84774772,"3.6.1","win","SG",1404
"2019-10-05","09:23:49",967485,"3.1.3","osx","RU",558
"2019-10-05","09:24:03",974725,"3.0.2","osx","RU",558
"2019-10-05","09:24:51",84781619,"3.6.1","win","KG",1405
"2019-10-05","09:25:12",5535623,"3.6.1","win","ID",1406
"2019-10-05","09:25:31",84775540,"3.6.1","win","ES",1407
"2019-10-05","09:25:32",84779526,"3.6.1","win",NA,1
"2019-10-05","15:41:21",84784821,"3.6.1","win","CN",1408
"2019-10-05","15:41:25",79432230,"3.6.1","osx","US",1409
"2019-10-05","15:41:07",84927621,"3.6.1patched","win","US",23
"2019-10-05","15:42:23",84776569,"3.6.1","win","US",1410
"2019-10-05","15:42:42",84783222,"3.6.1","win","US",20
"2019-10-05","15:44:10",84927817,"3.6.1patched","win","US",20
"2019-10-05","15:44:36",84775617,"3.6.1","win","CN",1411
"2019-10-05","15:44:48",78106604,"3.5.0","osx","US",3
"2019-10-05","15:44:51",84775121,"3.6.1","win","BR",1412
"2019-10-05","15:44:52",77293276,"3.4.3","osx","US",3
"2019-10-05","15:45:09",79425828,"latest","osx","US",3
"2019-10-05","12:15:47",79427462,"3.6.1","osx","HK",1413
"2019-10-05","12:15:46",77266252,"3.4.4","osx","US",3
"2019-10-05","12:16:26",30497181,"3.6.1","src","BR",1414
"2019-10-05","12:16:18",79428208,"3.6.1","osx","DE",1415
"2019-10-05","12:16:49",84785605,"3.6.1","win","JP",1416
"2019-10-05","12:16:38",84921450,"3.6.1patched","win","US",20
"2019-10-05","12:17:20",84778739,"3.6.1","win",NA,1
"2019-10-05","12:18:10",84774786,"3.6.1","win","CN",1417
"2019-10-05","12:18:29",84774952,"3.6.1","win","HK",1418
"2019-10-05","12:18:51",6298751,"3.6.1","win",NA,1
"2019-10-05","12:19:32",84774807,"3.6.1","win","DE",1419
"2019-10-05","12:19:57",84774860,"3.6.1","win","IT",1420
"2019-10-05","12:19:51",84775330,"3.6.1","win","JP",1421
"2019-10-05","19:20:06",84927653,"3.6.1patched","win","US",12
"2019-10-05","19:20:54",84775155,"3.6.1","win","GB",1422
"2019-10-05","19:21:06",84928240,"3.6.1patched","win","US",37
"2019-10-05","19:20:50",84775370,"3.6.1","win","RU",285
"2019-10-05","19:20:59",84913677,"devel","win","US",1423
"2019-10-05","19:21:53",84927916,"3.6.1patched","win","US",20
"2019-10-05","19:22:59",84784481,"3.6.1","win","US",1424
"2019-10-05","19:23:12",30508969,"3.4.4","src",NA,1
"2019-10-05","19:23:39",84681884,"3.6.1","win","CH",1425
"2019-10-05","19:23:48",79433271,"latest","osx","US",3
"2019-10-05","19:24:00",84681884,"3.6.1","win","CO",1426
"2019-10-05","19:24:11",79433934,"latest","osx","US",3
"2019-10-05","19:24:44",84774964,"3.6.1","win",NA,1
"2019-10-05","19:24:59",79425836,"latest","osx","US",3
"2019-10-05","19:23:48",84775005,"3.6.1","win","US",1427
"2019-10-05","16:00:35",84921442,"3.6.1patched","win","US",20
"2019-10-05","16:00:37",84775229,"3.6.1","win",NA,1
"2019-10-05","16:00:21",84853829,"3.6.1","win",NA,1
"2019-10-05","16:01:23",84681884,"3.6.1","win","CO",1428
"2019-10-05","16:01:32",544,"3.6.1","win","SE",294
"2019-10-05","16:02:15",79338817,"3.6.1","osx","CA",1429
"2019-10-05","16:02:13",84781979,"3.6.1","win","US",11
"2019-10-05","16:03:10",82456239,"3.4.4","win","US",12
"2019-10-05","16:03:23",84921472,"3.6.1patched","win","US",11
"2019-10-05","16:03:12",84776401,"3.6.1","win","CO",1430
"2019-10-05","16:03:35",84775378,"3.6.1","win","CO",1430
"2019-10-05","16:03:41",74972032,"3.3.3","osx","US",1431
"2019-10-05","16:03:11",84780477,"3.6.1","win",NA,1
"2019-10-05","16:03:50",84921445,"3.6.1patched","win","US",11
"2019-10-05","16:03:45",78114110,"3.5.3","osx","US",3
"2019-10-05","16:04:16",77353998,"3.4.4","osx","US",3
"2019-10-05","16:04:27",84775040,"3.6.1","win","FR",1432
"2019-10-05","16:04:10",79338810,"3.6.1","osx","CZ",1433
"2019-10-05","16:05:03",84776629,"3.6.1","win","ID",1434
"2019-10-05","16:05:20",84780050,"3.6.1","win","PL",1435
"2019-10-05","12:50:15",84781431,"3.6.1","win",NA,1
"2019-10-05","12:50:42",84681891,"3.6.1","win","AT",1436
"2019-10-05","12:51:18",84930274,"3.6.1patched","win","US",11
"2019-10-05","12:51:23",84776649,"3.6.1","win","JP",1437
"2019-10-05","12:51:53",84775382,"3.6.1","win","RE",1438
"2019-10-05","12:52:01",84681895,"3.6.1","win","TW",1439
"2019-10-05","12:52:41",84930291,"3.6.1patched","win","US",23
"2019-10-05","12:53:08",84775830,"3.6.1","win","GB",1440
"2019-10-05","12:54:02",79427695,"3.6.1","osx","US",1441
"2019-10-05","12:54:08",84681884,"3.6.1","win","JP",1442
"2019-10-05","12:54:20",84774768,"3.6.1","win",NA,1
"2019-10-05","12:55:11",84681884,"3.6.1","win","ES",609
"2019-10-05","23:16:19",79428848,"latest","osx","US",3
"2019-10-05","23:16:36",84775301,"3.6.1","win","US",1443
"2019-10-05","23:18:15",84681884,"3.6.1","win","US",1444
"2019-10-05","23:20:08",84776813,"3.6.1","win","TT",1445
"2019-10-05","05:00:31",84774877,"3.6.1","win",NA,1
"2019-10-05","05:01:31",84934877,"3.6.1patched","win","US",23
"2019-10-05","05:01:36",537,"3.6.1","win","SE",294
"2019-10-05","05:03:15",84912397,"devel","win","US",23
"2019-10-05","05:03:45",84681891,"3.6.1","win","HK",1446
"2019-10-05","05:04:12",84781265,"3.6.1","win","KR",1447
"2019-10-05","05:04:49",84935055,"3.6.1patched","win","US",12
"2019-10-05","05:05:13",84776283,"3.6.1","win","IN",1448
"2019-10-05","23:41:41",84681884,"3.6.1","win","CA",1449
"2019-10-05","23:43:20",84928258,"3.6.1patched","win","US",20
"2019-10-05","23:43:52",84681891,"3.6.1","win","AU",1450
"2019-10-05","23:45:01",84775068,"3.6.1","win","US",1451
"2019-10-05","23:45:00",84778960,"3.6.1","win","AR",1452
"2019-10-05","23:45:28",84775828,"3.6.1","win",NA,1
"2019-10-05","20:15:49",1131005,"3.1.1","osx","RU",1453
"2019-10-05","20:16:10",84775093,"3.6.1","win","NL",1454
"2019-10-05","20:16:08",78203690,"3.5.3","osx","US",3
"2019-10-05","20:15:57",84783662,"3.6.1","win","US",1455
"2019-10-05","20:16:03",79338816,"latest","osx","US",3
"2019-10-05","20:17:11",77999424,"3.5.2","osx","US",1456
"2019-10-05","20:17:23",84921472,"3.6.1patched","win","US",37
"2019-10-05","20:17:33",30450158,"3.6.0","src","US",1457
"2019-10-05","20:18:04",84775424,"3.6.1","win",NA,1
"2019-10-05","20:18:13",84775497,"3.6.1","win",NA,1
"2019-10-05","20:18:05",84775487,"3.6.1","win",NA,1
"2019-10-05","20:18:59",74286549,"3.3.3","win","US",12
"2019-10-05","20:18:27",74889290,"3.3.3","osx","US",3
"2019-10-05","20:19:03",79432278,"latest","osx","US",3
"2019-10-05","20:18:59",78203263,"3.5.3","osx","US",3
"2019-10-05","20:19:16",77354339,"3.4.4","osx","US",3
"2019-10-05","20:20:24",84786333,"3.6.1","win","US",1458
"2019-10-05","20:20:29",79429036,"3.6.1","osx",NA,1
"2019-10-05","14:45:53",79425905,"3.6.1","osx","US",1459
"2019-10-05","14:45:50",28656475,"3.1.2","src",NA,1
"2019-10-05","14:46:02",84774948,"3.6.1","win","TW",1460
"2019-10-05","14:46:47",79426317,"3.6.1","osx",NA,1
"2019-10-05","14:46:52",84777338,"3.6.1","win","IR",1461
"2019-10-05","14:46:56",84774974,"3.6.1","win","US",1462
"2019-10-05","14:47:28",6298875,"3.6.1","win","CN",214
"2019-10-05","14:47:56",84776436,"3.6.1","win","GB",1463
"2019-10-05","14:48:51",29813384,"3.5.1","src","MY",1464
"2019-10-05","14:49:07",84681890,"3.6.1","win","GR",1465
"2019-10-05","14:49:22",84774777,"3.6.1","win","CO",1466
"2019-10-05","14:49:13",84775661,"3.6.1","win","GB",1467
"2019-10-05","14:49:42",84928543,"3.6.1patched","win","US",23
"2019-10-05","14:49:49",79425936,"3.6.1","osx","GB",1468
"2019-10-05","14:49:58",84775847,"3.6.1","win",NA,1
"2019-10-05","14:49:50",79426089,"3.6.1","osx","GB",1468
"2019-10-05","01:55:48",84777665,"3.6.1","win","US",12
"2019-10-05","01:55:19",84930812,"3.6.1patched","win","US",23
"2019-10-05","01:56:14",84681883,"3.6.1","win","US",1469
"2019-10-05","01:57:22",79425957,"3.6.1","osx","US",1470
"2019-10-05","01:58:04",84788270,"3.6.1","win","CN",1471
"2019-10-05","01:58:14",84782266,"3.6.1","win","CO",1472
"2019-10-05","01:59:36",84775041,"3.6.1","win",NA,1
"2019-10-05","14:16:04",84774905,"3.6.1","win",NA,1
"2019-10-05","14:16:50",981521,"3.2.0","osx","RU",121
"2019-10-05","14:17:09",84776147,"3.6.1","win","PT",1473
"2019-10-05","14:17:49",79426025,"3.6.1","osx","US",1474
"2019-10-05","14:17:52",84775599,"3.6.1","win","NO",1475
"2019-10-05","14:17:54",84681884,"3.6.1","win","BR",1476
"2019-10-05","14:18:02",84776372,"3.6.1","win","US",1462
"2019-10-05","14:18:10",79425816,"latest","osx","US",3
"2019-10-05","14:18:24",84782397,"3.6.1","win","CA",1477
"2019-10-05","14:18:17",79338810,"latest","osx","US",3
"2019-10-05","14:18:58",84774767,"3.6.1","win","CO",1478
"2019-10-05","14:19:09",79425887,"3.6.1","osx",NA,1
"2019-10-05","14:19:02",79427069,"3.6.1","osx","US",1479
"2019-10-05","14:19:45",84775607,"3.6.1","win","GB",1480
"2019-10-05","14:19:59",79426035,"3.6.1","osx",NA,1
"2019-10-05","14:20:05",84774861,"3.6.1","win","KR",1481
"2019-10-05","08:16:16",74286549,"3.3.3","win","US",11
"2019-10-05","08:16:20",84784393,"3.6.1","win","IT",1482
"2019-10-05","08:16:42",84774769,"3.6.1","win","US",37
"2019-10-05","08:17:05",79425943,"latest","osx","US",3
"2019-10-05","08:18:05",84779510,"3.6.1","win","KR",1483
"2019-10-05","08:18:26",84784554,"3.6.1","win","US",11
"2019-10-05","08:18:53",79338810,"latest","osx","US",3
"2019-10-05","08:19:10",79425826,"latest","osx","US",3
"2019-10-05","08:19:10",84778723,"3.6.1","win","IN",1322
"2019-10-05","08:19:21",84776118,"3.6.1","win","GR",1484
"2019-10-05","08:19:23",84774976,"3.6.1","win","IN",1322
"2019-10-05","08:20:08",84935138,"3.6.1patched","win","US",12
"2019-10-05","08:20:08",84775065,"3.6.1","win",NA,1
"2019-10-05","08:20:08",84778056,"3.6.1","win","IE",332
"2019-10-05","09:15:33",84918445,"devel","win","US",12
"2019-10-05","09:16:28",84774819,"3.6.1","win","CN",1485
"2019-10-05","09:16:39",30496913,"3.6.1","src","IN",1486
"2019-10-05","09:16:38",77266252,"3.4.4","osx","US",3
"2019-10-05","09:17:15",84774926,"3.6.1","win",NA,1
"2019-10-05","09:17:22",84925851,"3.6.1patched","win","US",37
"2019-10-05","09:17:57",84681884,"3.6.1","win",NA,1
"2019-10-05","09:18:14",79426000,"3.6.1","osx","GB",1487
"2019-10-05","09:18:24",84774915,"3.6.1","win","SG",1488
"2019-10-05","09:18:46",84774933,"3.6.1","win","GB",1489
"2019-10-05","09:18:43",84681891,"3.6.1","win","CN",1490
"2019-10-05","09:18:59",84785103,"3.6.1","win","US",20
"2019-10-05","09:19:26",84774862,"3.6.1","win","IT",1491
"2019-10-05","09:19:35",84681891,"3.6.1","win","RU",1492
"2019-10-05","09:19:52",84775590,"3.6.1","win","IN",1493
"2019-10-05","18:25:54",84781549,"3.6.1","win","US",23
"2019-10-05","18:25:54",79425909,"3.6.1","osx","MA",1494
"2019-10-05","18:25:57",79427465,"3.6.1","osx",NA,1
"2019-10-05","18:26:19",84776877,"3.6.1","win","FR",1495
"2019-10-05","18:26:14",84681892,"3.6.1","win","CI",71
"2019-10-05","18:26:18",79426039,"3.6.1","osx","FI",252
"2019-10-05","18:26:44",84778173,"3.6.1","win","TR",1496
"2019-10-05","18:26:43",84681884,"3.6.1","win",NA,1
"2019-10-05","18:27:04",84921459,"3.6.1patched","win","US",23
"2019-10-05","18:27:16",84775472,"3.6.1","win","GB",1497
"2019-10-05","18:27:22",79426828,"3.6.1","osx",NA,1
"2019-10-05","18:27:25",78207200,"3.5.3","osx","US",3
"2019-10-05","18:28:24",84681891,"3.6.1","win",NA,1
"2019-10-05","18:28:19",84781539,"3.6.1","win",NA,1
"2019-10-05","18:29:12",84774970,"3.6.1","win","IL",1498
"2019-10-05","18:29:43",84681884,"3.6.1","win","US",1499
"2019-10-05","18:30:23",84775356,"3.6.1","win","ES",1500
"2019-10-05","09:31:17",82918910,"3.5.3","win","CN",1501
"2019-10-05","09:32:57",84775455,"3.6.1","win","SE",876
"2019-10-05","09:32:53",84774889,"3.6.1","win","FR",1502
"2019-10-05","09:32:56",84681885,"3.6.1","win","GR",1503
"2019-10-05","09:32:26",79426184,"3.6.1","osx","SI",1504
"2019-10-05","09:33:10",30497031,"3.6.1","src","DE",1505
"2019-10-05","09:34:18",84775030,"3.6.1","win","DE",1506
"2019-10-05","09:34:23",84782646,"3.6.1","win","IT",1507
"2019-10-05","09:34:17",84775842,"3.6.1","win","CH",1508
"2019-10-05","09:35:02",84776463,"3.6.1","win","TR",1509
"2019-10-05","09:35:18",84774858,"3.6.1","win","TR",1510
"2019-10-05","16:16:54",79364396,"3.6.0","osx","GB",298
"2019-10-05","16:17:57",79425857,"3.6.1","osx","US",1511
"2019-10-05","16:18:12",84681894,"3.6.1","win",NA,1
"2019-10-05","16:18:19",84775400,"3.6.1","win",NA,1
"2019-10-05","16:18:43",84777102,"3.6.1","win","AT",1512
"2019-10-05","16:18:46",84681883,"3.6.1","win","HK",1375
"2019-10-05","16:18:55",84782114,"3.6.1","win","US",11
"2019-10-05","16:19:27",84783414,"3.6.1","win","GB",577
"2019-10-05","16:18:52",30497239,"3.6.1","src","MX",1513
"2019-10-05","16:20:06",84775944,"3.6.1","win","KR",1514
"2019-10-05","16:20:04",84774849,"3.6.1","win","AT",1515
"2019-10-05","16:20:26",84775390,"3.6.1","win","GB",1516
"2019-10-05","11:41:59",79425954,"3.6.1","osx",NA,1
"2019-10-05","11:42:12",84774799,"3.6.1","win","LV",1517
"2019-10-05","11:42:26",79338810,"3.6.1","osx","GB",1518
"2019-10-05","11:40:54",78114110,"3.5.3","osx","US",3
"2019-10-05","11:43:01",83735563,"3.6.0","win","ET",14
"2019-10-05","11:43:29",84931323,"3.6.1patched","win","US",23
"2019-10-05","11:44:28",79425836,"latest","osx","US",3
"2019-10-05","11:44:54",84775246,"3.6.1","win","DE",1519
"2019-10-05","11:44:49",84975544,"devel","win","US",37
"2019-10-05","11:45:14",84775751,"3.6.1","win",NA,1
"2019-10-05","22:01:00",82917197,"3.5.3","win","MY",1520
"2019-10-05","22:01:28",84775877,"3.6.1","win","GB",1521
"2019-10-05","22:01:59",84927700,"3.6.1patched","win","US",23
"2019-10-05","22:02:14",84774995,"3.6.1","win","US",1522
"2019-10-05","22:02:12",84928571,"3.6.1patched","win","US",23
"2019-10-05","22:02:33",84774932,"3.6.1","win","DE",1523
"2019-10-05","22:03:04",79426013,"3.6.1","osx","US",1524
"2019-10-05","22:03:54",84774889,"3.6.1","win","CZ",1525
"2019-10-05","22:04:21",84775409,"3.6.1","win","VN",1526
"2019-10-05","22:04:40",84782583,"3.6.1","win","US",1527
"2019-10-05","22:04:40",79426026,"3.6.1","osx","CA",1528
"2019-10-05","22:04:44",84776098,"3.6.1","win",NA,1
"2019-10-05","22:05:09",79426036,"3.6.1","osx","GB",1307
"2019-10-05","22:05:22",84775727,"3.6.1","win",NA,1
"2019-10-05","04:40:48",84775529,"3.6.1","win","US",1529
"2019-10-05","04:42:34",84775453,"3.6.1","win","CA",1530
"2019-10-05","04:42:56",84681885,"3.6.1","win","JP",1531
"2019-10-05","04:44:30",77266252,"3.4.4","osx","US",3
"2019-10-05","04:45:11",84779879,"3.6.1","win",NA,1
"2019-10-05","11:55:38",84681891,"3.6.1","win","ES",609
"2019-10-05","11:56:03",79425837,"latest","osx","US",3
"2019-10-05","11:55:57",84774870,"3.6.1","win","IT",559
"2019-10-05","11:56:44",84930372,"3.6.1patched","win","US",11
"2019-10-05","11:57:39",79338818,"3.6.1","osx","US",3
"2019-10-05","11:57:34",79338817,"3.6.1","osx","US",3
"2019-10-05","11:57:46",83444474,"3.5.0","win","PL",81
"2019-10-05","11:57:58",84775212,"3.6.1","win","ES",1532
"2019-10-05","11:58:38",84775343,"3.6.1","win","JP",1533
"2019-10-05","11:58:49",84681884,"3.6.1","win","ES",609
"2019-10-05","11:58:43",84784905,"3.6.1","win","US",20
"2019-10-05","11:59:32",84774884,"3.6.1","win","IT",559
"2019-10-05","11:59:34",84779211,"3.6.1","win","ID",1534
"2019-10-05","11:59:33",84774950,"3.6.1","win","AT",1535
"2019-10-05","04:25:49",84774926,"3.6.1","win","US",1536
"2019-10-05","04:26:09",79428007,"3.6.1","osx","KR",4
"2019-10-05","04:27:03",84775208,"3.6.1","win",NA,1
"2019-10-05","04:27:29",84774767,"3.6.1","win",NA,1
"2019-10-05","04:27:53",84681884,"3.6.1","win","PH",113
"2019-10-05","04:28:35",84774870,"3.6.1","win","KR",1537
"2019-10-05","04:28:54",18455762,"3.6.1","win","US",1538
"2019-10-05","04:29:10",84783005,"3.6.1","win","US",37
"2019-10-05","04:29:02",79338814,"3.6.1","osx","AU",1539
"2019-10-05","04:29:13",79426996,"3.6.1","osx","KR",1540
"2019-10-05","17:05:50",84774893,"3.6.1","win","CL",1541
"2019-10-05","17:06:29",84776298,"3.6.1","win",NA,1
"2019-10-05","17:06:33",84778441,"3.6.1","win",NA,1
"2019-10-05","17:06:44",78114105,"3.5.3","osx","US",450
"2019-10-05","17:06:42",77266247,"3.4.4","osx","US",450
"2019-10-05","17:06:45",79338812,"3.6.1","osx","US",450
"2019-10-05","17:07:23",84775627,"3.6.1","win",NA,1
"2019-10-05","17:07:13",84774878,"3.6.1","win","CA",1542
"2019-10-05","17:07:54",84775742,"3.6.1","win","US",1345
"2019-10-05","17:10:18",79430464,"3.6.1","osx","US",1543
"2019-10-05","17:10:08",84779495,"3.6.1","win",NA,1
"2019-10-05","06:41:31",79425843,"3.6.1","osx",NA,1
"2019-10-05","06:42:07",84781376,"3.6.1","win",NA,1
"2019-10-05","06:42:39",84775298,"3.6.1","win","PL",163
"2019-10-05","06:42:53",84774939,"3.6.1","win","AU",1544
"2019-10-05","06:42:54",84814529,"3.6.1","win",NA,1
"2019-10-05","06:43:51",74889290,"3.3.3","osx","US",3
"2019-10-05","06:44:38",197196,"3.6.1","win","PL",162
"2019-10-05","06:45:04",77266252,"3.4.4","osx","US",3
"2019-10-05","06:45:20",74972372,"3.3.3","osx","GB",160
"2019-10-05","10:26:09",84777487,"3.6.1","win",NA,1
"2019-10-05","10:26:17",79425971,"3.6.1","osx","SI",1545
"2019-10-05","10:27:15",82819531,"3.5.3","win","US",23
"2019-10-05","10:27:57",84776103,"3.6.1","win","IN",1546
"2019-10-05","10:28:40",84774987,"3.6.1","win","GB",1005
"2019-10-05","10:28:49",84774896,"3.6.1","win","CH",1547
"2019-10-05","01:00:44",84777181,"3.6.1","win",NA,1
"2019-10-05","01:01:20",537,"3.6.1","win","SE",294
"2019-10-05","01:03:04",30475153,"3.4.4","src","US",1548
"2019-10-05","01:03:03",29804861,"3.3.3","src","US",1548
"2019-10-05","01:03:07",30463562,"3.6.1","src","US",1548
"2019-10-05","01:03:06",30206514,"3.5.3","src","US",1548
"2019-10-05","01:03:17",84782746,"3.6.1","win",NA,1
"2019-10-05","01:05:28",79432725,"3.6.1","osx","US",1549
"2019-10-05","01:05:23",84787415,"3.6.1","win","TW",1550
"2019-10-05","05:35:35",78114110,"3.5.3","osx","US",3
"2019-10-05","05:35:43",79426184,"latest","osx","DE",502
"2019-10-05","05:35:56",30497804,"3.6.1","src","US",1551
"2019-10-05","05:37:03",84784334,"3.6.1","win","US",23
"2019-10-05","05:36:49",84775811,"3.6.1","win","KR",1552
"2019-10-05","05:38:03",84778918,"3.6.1","win","IN",1553
"2019-10-05","05:38:18",84681884,"3.6.1","win","CN",1554
"2019-10-05","05:38:39",84930622,"3.6.1patched","win","US",11
"2019-10-05","05:40:17",84917213,"devel","win","US",23
"2019-10-05","19:00:09",79426140,"3.6.1","osx",NA,1
"2019-10-05","19:00:19",84781275,"3.6.1","win","GB",1555
"2019-10-05","23:06:06",84928870,"3.6.1patched","win","US",23
"2019-10-05","23:06:08",84775055,"3.6.1","win","FI",1556
"2019-10-05","23:07:06",30200644,"3.4.1","src","US",1557
"2019-10-05","23:07:04",84775252,"3.6.1","win","US",1558
"2019-10-05","23:07:37",79338810,"latest","osx","US",3
